frame,tid,cx,cy,yaw,hit,speed,moving,score,length
136,45,24.261446,-27.228121,-6.283185,1,0.198499,0,2.000000,2.226629
136,46,12.430488,34.220922,-1.462150,1,0.017997,0,2.000000,0.124221
136,59,15.505327,34.275631,-1.570796,1,0.076888,0,1.000000,0.121716
136,60,14.075657,-3.475881,-3.051501,1,4.444790,0,458.000000,3.509116
136,55,10.610127,27.991015,-3.141593,0,0.481363,0,1.000000,0.585226
136,61,23.865148,-30.569876,-1.570796,0,0.048276,0,1.000000,0.000000
137,2,14.797987,30.457637,-8.055563,1,0.065174,0,4.000000,1.461018
137,3,31.112294,-28.857766,-1.570796,1,0.351451,0,2.000000,2.065359
137,7,40.219831,-9.162901,-0.987066,1,0.151758,0,15.000000,1.344076
137,45,24.209982,-27.191118,-6.283185,1,0.127629,0,1.000000,2.226629
137,46,12.431913,34.232666,-1.988727,1,0.006705,0,2.000000,0.112109
137,55,10.636349,27.989385,-3.141593,1,0.405081,0,1.000000,0.585226
137,59,15.495541,34.319933,-1.570796,1,0.089014,0,1.000000,0.121716
137,61,24.037457,-29.759647,-8.523739,1,1.957845,0,2.000000,0.118817
137,42,27.332811,-27.137930,-1.570796,0,0.854860,0,1.000000,9.049743
138,2,14.594086,30.382701,-8.508423,1,0.162099,0,7.000000,7.306320
138,3,31.108610,-28.743696,-7.727182,1,0.185022,0,8.000000,2.820738
138,7,40.241658,-9.160234,-1.026664,1,0.141155,0,15.000000,1.279381
138,42,27.334867,-26.815554,-1.570796,1,0.383025,0,1.000000,9.049743
138,45,24.215834,-27.127849,-5.934031,1,0.037872,0,4.000000,0.467828
138,46,12.435287,34.247542,-1.971330,1,0.011506,0,2.000000,0.112080
138,61,24.005234,-30.094297,-1.570796,1,0.682411,0,1.000000,0.118817
138,55,10.622784,28.027555,-3.141593,0,0.405081,0,1.000000,0.585226
139,2,14.596226,30.242880,-2.562082,1,0.158947,0,3.000000,0.136030
139,3,31.076000,-28.502394,-1.514705,1,0.117122,0,5.000000,0.871237
139,7,40.238696,-9.153798,-0.956742,1,0.131753,0,16.000000,1.365015
139,45,24.261025,-27.071585,-6.068497,1,0.054800,0,6.000000,0.894753
139,46,12.436525,34.255257,-1.997456,1,0.017479,0,2.000000,0.112220
139,42,27.360057,-26.844408,-1.570796,0,0.383025,0,1.000000,9.049743
139,61,24.026245,-30.029371,-1.570796,0,0.682411,0,1.000000,0.118817
139,55,10.609219,28.065724,-3.141593,0,0.405081,0,1.000000,0.585226
140,2,14.645085,30.314923,-3.324808,1,0.069033,0,5.000000,0.918201
140,3,31.068125,-28.493380,-1.466587,1,0.113186,0,7.000000,2.834431
140,7,40.236004,-9.156757,-1.087543,1,0.113264,0,19.000000,1.331667
140,42,27.384336,-26.631644,-1.570796,1,0.251143,0,1.000000,9.049743
140,45,24.258887,-27.029722,-6.007943,1,0.092625,0,4.000000,0.476397
140,61,24.118746,-29.538499,-8.540215,1,1.564334,0,2.000000,0.118479
140,46,12.437267,34.256840,-1.997456,0,0.017479,0,2.000000,0.112220
140,55,10.595654,28.103893,-3.141593,0,0.405081,0,1.000000,0.585226
141,2,14.706866,30.192100,-2.636376,1,0.250404,0,6.000000,1.474525
141,3,31.054084,-28.482515,-7.692433,1,0.112950,0,8.000000,2.362461
141,7,40.201471,-9.166701,-0.861429,1,0.090766,0,17.000000,1.369476
141,45,24.187791,-28.209057,-13.252604,1,0.817135,0,2.000000,0.476397
141,46,12.435736,34.256873,-1.848988,1,0.015158,0,2.000000,0.112059
141,55,10.582089,28.142063,-3.141593,0,0.405081,0,1.000000,0.585226
141,42,27.409422,-26.632845,-1.570796,0,0.251143,0,1.000000,9.049743
142,2,14.725998,30.182375,-2.295602,1,0.234474,0,3.000000,0.560329
142,3,31.032457,-28.348460,-1.570796,1,0.250281,0,1.000000,2.362461
142,7,40.196698,-9.164490,-0.915404,1,0.084433,0,20.000000,1.341652
142,45,24.158078,-27.650449,-0.842048,1,1.544952,0,2.000000,0.111004
142,46,12.431234,34.247740,-1.892617,1,0.003503,0,2.000000,0.111706
142,55,10.627569,28.015665,-3.141593,1,0.245568,0,1.000000,0.585226
142,42,27.434507,-26.634047,-1.570796,0,0.251143,0,1.000000,9.049743
143,2,14.765791,30.197046,-2.818147,1,0.224004,0,7.000000,2.036732
143,3,31.021176,-28.239890,-1.570796,1,0.343073,0,1.000000,2.362461
143,7,40.200264,-9.166084,-0.974596,1,0.072217,0,14.000000,1.199585
143,42,27.354014,-26.165933,-7.945153,1,0.476641,0,2.000000,1.021793
143,45,24.231402,-27.303025,-1.195387,1,1.829571,0,3.000000,0.708929
143,46,12.426677,34.275175,-1.570796,1,0.031868,0,1.000000,0.111706
143,63,23.996149,-30.737680,-1.570796,1,0.000000,0,1.000000,0.000000
143,55,10.619391,28.038821,-3.141593,0,0.245568,0,1.000000,0.585226
144,2,14.746822,30.217050,-2.178453,1,0.126033,0,6.000000,0.572678
144,3,31.007050,-28.143175,-1.570796,1,0.413064,0,1.000000,2.362461
144,7,40.155875,-9.194188,-0.996489,1,0.072361,0,12.000000,1.154177
144,45,24.273175,-27.155350,-1.447092,1,1.786889,0,7.000000,2.732592
144,55,10.661332,28.053188,-3.141593,1,0.227422,0,1.000000,0.585226
144,64,-15.499725,-11.990315,-1.738807,1,0.000000,0,19.000000,1.421136
144,65,31.414829,-1.080460,-1.259418,1,0.000000,0,86.000000,2.800447
144,42,27.368622,-26.120563,-7.945153,0,0.476641,0,2.000000,1.021793
144,46,12.426207,34.278327,-1.570796,0,0.031868,0,1.000000,0.111706
144,63,23.996149,-30.737680,-1.570796,0,0.000000,0,1.000000,0.000000
145,2,14.737255,30.241187,-2.418200,1,0.074644,0,4.000000,0.553860
145,3,30.989046,-28.218288,-7.823912,1,0.289215,0,2.000000,1.630188
145,7,40.150574,-9.187683,-0.972222,1,0.072840,0,18.000000,1.435062
145,42,27.318150,-26.074924,-1.570796,1,0.461903,0,1.000000,1.021793
145,45,24.315538,-26.947014,-1.199882,1,1.829899,0,2.000000,0.714958
145,46,12.435124,34.255421,-1.570796,1,0.006699,0,1.000000,0.111706
145,55,10.766473,27.849741,-3.141593,1,0.062520,0,1.000000,0.585226
145,63,24.146017,-29.716182,-2.208859,1,1.371521,0,2.000000,0.119939
145,64,-15.453964,-11.970919,-1.545117,1,0.041126,0,29.000000,1.608736
145,65,32.573071,-0.929881,-7.723491,1,0.966449,0,44.000000,3.890227
146,2,14.713907,30.219098,-2.392661,1,0.044525,0,6.000000,0.559528
146,3,31.019163,-28.382554,-7.712516,1,0.073240,0,3.000000,2.018471
146,7,40.146307,-9.182931,-0.906252,1,0.071460,0,16.000000,1.204031
146,42,27.231832,-25.987194,-1.570796,1,0.493101,0,1.000000,1.021793
146,45,24.387803,-26.963612,-1.723750,1,1.597446,0,4.000000,2.010509
146,46,12.435239,34.258235,-2.083561,1,0.008284,0,2.000000,0.113370
146,64,-15.025176,-12.015328,-1.987164,1,0.953461,0,87.000000,1.776962
146,65,33.473484,-0.570083,-1.692986,1,1.711079,0,31.000000,2.113514
146,63,24.165926,-29.580483,-2.208859,0,1.371521,0,2.000000,0.119939
147,2,14.674668,30.195721,-3.123949,1,0.080434,0,6.000000,0.387650
147,7,40.149925,-9.173916,-0.922736,1,0.065949,0,19.000000,1.355255
147,46,12.446455,34.253702,-1.570796,1,0.016011,0,1.000000,0.113370
147,63,24.926560,-27.785310,-1.723750,1,2.712499,0,7.000000,8.220050
147,64,-14.582158,-11.987985,-1.557781,1,1.913230,0,94.000000,1.993972
147,65,33.169335,-0.525700,-8.502954,1,1.033219,0,2.000000,0.996063
147,67,36.075008,-0.714359,-2.973063,1,0.000000,0,16.000000,1.575830
147,3,31.016574,-28.375703,-7.712516,0,0.073240,0,3.000000,2.018471
148,2,14.687841,30.255497,-3.580588,1,0.032465,0,5.000000,1.130775
148,3,31.004692,-28.258135,-1.570796,1,0.192345,0,1.000000,2.018471
148,7,40.142285,-9.183508,-0.949545,1,0.059906,0,22.000000,1.423323
148,63,24.597410,-27.544209,-1.567294,1,0.696731,0,3.000000,0.355234
148,64,-13.935322,-11.960746,-1.563949,1,3.166073,0,66.000000,1.716269
148,65,32.911862,-0.508028,-1.570796,1,0.220083,0,1.000000,0.996063
148,67,38.485997,-0.571493,-3.054182,1,1.998465,0,7.000000,0.737286
148,46,12.448051,34.253838,-1.570796,0,0.016011,0,1.000000,0.113370
149,2,14.682657,30.269919,-3.438315,1,0.048679,0,8.000000,0.985210
149,3,31.040533,-28.419513,-7.711012,1,0.008250,0,3.000000,1.942337
149,7,40.161436,-9.173307,-0.873273,1,0.043832,0,14.000000,1.261354
149,63,24.653155,-27.071236,-1.570796,1,1.079200,0,1.000000,0.355234
149,64,-13.205642,-11.942877,-1.550859,1,4.201794,0,19.000000,1.100808
149,65,34.091488,-0.542921,-8.297374,1,3.255948,0,2.000000,0.120041
149,67,39.120077,-0.645550,-2.964446,1,2.928276,0,4.000000,1.111255
149,46,12.449646,34.253975,-1.570796,0,0.016011,0,1.000000,0.113370
150,2,14.703138,30.288969,-3.830100,1,0.063114,0,3.000000,0.632286
150,3,31.072828,-28.242068,-7.998742,1,0.190048,0,6.000000,3.608109
150,7,40.174088,-9.161900,-0.954697,1,0.044860,0,20.000000,1.256569
150,46,12.444224,34.252496,-1.901395,1,0.008820,0,2.000000,0.111794
150,63,24.422517,-26.991068,-1.570796,1,0.930283,0,1.000000,0.355234
150,69,23.940390,-30.666250,-1.570796,1,0.000000,0,1.000000,0.000000
151,2,14.736865,30.508613,-4.452143,1,0.329911,0,4.000000,1.042927
151,7,40.169200,-9.168818,-0.934793,1,0.034125,0,19.000000,1.365610
151,69,23.921292,-30.641790,-1.570796,1,0.025678,0,1.000000,0.000000
151,3,31.076868,-28.223498,-7.998742,0,0.190048,0,6.000000,3.608109
151,46,12.445106,34.252468,-1.901395,0,0.008820,0,2.000000,0.111794
151,63,24.418824,-26.898113,-1.570796,0,0.930283,0,1.000000,0.355234
152,2,14.717847,30.481837,-5.021589,1,0.256246,0,8.000000,0.908520
152,3,31.076229,-28.282700,-7.673139,1,0.109644,0,3.000000,1.693714
152,7,40.160509,-9.169629,-0.958312,1,0.034625,0,14.000000,1.289804
152,46,12.429174,34.220423,-1.770740,1,0.032663,0,2.000000,0.112685
152,63,24.295606,-27.390348,-1.570796,1,0.444571,0,2.000000,2.047920
152,69,23.919712,-30.639766,-1.570796,0,0.025678,0,1.000000,0.000000
153,2,14.705048,30.436253,-5.619431,1,0.172945,0,4.000000,0.554409
153,3,31.045747,-28.177319,-1.570796,1,0.203117,0,1.000000,1.693714
153,7,40.160220,-9.171202,-0.915597,1,0.029631,0,19.000000,1.374893
153,46,12.426422,34.220828,-1.953850,1,0.029845,0,2.000000,0.111781
153,69,24.186563,-28.582299,-1.570796,1,0.892894,0,4.000000,0.346386
154,2,14.721259,30.411588,-5.490379,1,0.126964,0,2.000000,0.616743
154,3,31.081145,-28.387621,-7.681840,1,0.053078,0,3.000000,2.044369
154,7,40.150099,-9.177556,-0.940665,1,0.031428,0,19.000000,1.325397
154,69,24.124245,-27.750274,-1.570796,1,2.437931,0,1.000000,0.346386
154,70,10.630110,27.806971,-1.570796,1,0.000000,0,1.000000,0.000000
154,46,12.425458,34.218004,-1.953850,0,0.029845,0,2.000000,0.111781
155,2,14.850335,30.265274,-5.905851,1,0.171473,0,2.000000,1.647415
155,3,31.072248,-28.460288,-7.763911,1,0.113051,0,4.000000,2.298817
155,7,40.157905,-9.173308,-0.950784,1,0.023190,0,17.000000,1.340897
155,46,12.408218,34.224504,-1.570796,1,0.031880,0,1.000000,0.111781
155,69,24.099199,-27.310185,-1.570796,1,2.831651,0,1.000000,0.346386
155,70,10.630110,27.806971,-1.570796,0,0.000000,0,1.000000,0.000000
156,2,14.837493,30.319656,-6.528071,1,0.131516,0,5.000000,1.623543
156,7,40.164223,-9.168144,-0.980437,1,0.021418,0,16.000000,1.389801
156,46,12.409345,34.223641,-1.762514,1,0.028428,0,2.000000,0.113092
156,70,10.797075,27.475807,-8.442450,1,0.492681,0,2.000000,0.403973
156,71,27.692447,-29.119753,-3.062559,1,0.000000,0,8.000000,9.925394
156,3,31.074616,-28.471343,-7.763911,0,0.113051,0,4.000000,2.298817
156,69,24.087945,-27.027243,-1.570796,0,2.831651,1,1.000000,0.346386
157,2,14.809866,30.290313,-0.827225,1,0.088304,0,5.000000,0.575403
157,7,40.164114,-9.165064,-0.958267,1,0.022296,0,19.000000,1.464294
157,71,27.333484,-28.435032,-3.141593,1,0.202090,0,10.000000,8.997519
157,3,31.076985,-28.482397,-7.763911,0,0.113051,0,4.000000,2.298817
157,46,12.407157,34.221826,-1.762514,0,0.028428,0,2.000000,0.113092
157,69,24.076691,-26.744302,-1.570796,0,2.831651,1,1.000000,0.346386
158,2,14.807143,30.280683,-0.814775,1,0.078891,0,2.000000,0.555822
158,3,31.094601,-28.595479,-7.665621,1,0.218120,0,2.000000,1.953228
158,7,40.165969,-9.166264,-0.860484,1,0.017938,0,18.000000,1.318480
158,46,12.414555,34.191553,-1.570796,1,0.047749,0,1.000000,0.113092
158,69,24.292700,-26.691593,-1.263790,1,2.490094,1,4.000000,0.758647
158,71,27.361521,-28.129524,-3.141593,1,0.471273,0,1.000000,8.997519
159,2,14.802447,30.288188,-0.473479,1,0.062675,0,5.000000,1.008011
159,3,31.059954,-28.425119,-1.570796,1,0.021095,0,1.000000,1.953228
159,7,40.156620,-9.172833,-0.953590,1,0.016419,0,15.000000,1.242659
159,69,24.270834,-27.253784,-1.301963,1,0.439758,1,4.000000,0.348588
159,46,12.413308,34.186944,-1.570796,0,0.047749,0,1.000000,0.113092
160,2,14.801522,30.312697,-6.621815,1,0.053843,0,5.000000,1.198540
160,3,31.031688,-28.294020,-1.570796,1,0.116836,0,1.000000,1.953228
160,7,40.158403,-9.175305,-0.964382,1,0.011575,0,13.000000,1.324249
160,46,12.415105,34.197404,-1.901347,1,0.032796,0,2.000000,0.111750
160,69,24.231020,-27.613980,-7.701668,1,0.073561,1,2.000000,1.935789
161,2,14.817268,30.252830,-7.200768,1,0.084956,0,7.000000,1.770766
161,3,31.031520,-28.273831,-7.733021,1,0.125019,0,6.000000,2.872389
161,7,40.159696,-9.174729,-0.914432,1,0.009272,0,15.000000,1.226528
161,69,24.626880,-28.101514,-7.739598,1,2.462228,1,2.000000,1.935789
161,46,12.414156,34.194265,-1.901347,0,0.032796,0,2.000000,0.111750
162,3,31.001641,-28.169919,-1.570796,1,0.223490,0,1.000000,2.872389
162,7,40.155763,-9.182805,-0.976302,1,0.012539,0,14.000000,1.216099
162,46,12.422175,34.221061,-2.134068,1,0.002644,0,2.000000,0.114557
162,69,24.378202,-27.559289,-1.152738,1,2.660036,1,2.000000,0.703374
162,74,27.050350,-25.918949,-1.570796,1,0.000000,0,1.000000,0.000000
162,2,14.823683,30.247260,-7.200768,0,0.084956,0,7.000000,1.770766
163,2,14.768678,30.225193,-6.779716,1,0.073630,0,3.000000,0.296398
163,3,30.993846,-28.098956,-1.570796,1,0.274347,0,1.000000,2.872389
163,7,40.120454,-9.207676,-0.898603,1,0.059151,0,15.000000,1.382391
163,69,24.177704,-27.974504,-1.480264,1,2.369472,1,5.000000,2.227304
163,74,27.050350,-25.918949,-1.570796,0,0.000000,0,1.000000,0.000000
164,2,14.757801,30.287572,-6.420288,1,0.013925,0,2.000000,0.535293
164,3,30.989520,-28.041586,-1.570796,1,0.305905,0,1.000000,2.872389
164,7,40.131506,-9.204002,-0.938640,1,0.040094,0,16.000000,1.314854
164,69,24.066845,-28.091021,-1.426558,1,2.138234,1,3.000000,1.880281
164,74,27.077952,-25.945395,-1.570796,1,0.050780,0,1.000000,0.000000
165,2,14.803448,30.322741,-6.283185,1,0.053237,0,1.000000,0.535293
165,3,30.976665,-27.985313,-1.570796,1,0.335077,0,1.000000,2.872389
165,7,40.130442,-9.232230,-6.961110,1,0.060816,0,18.000000,1.486895
165,69,23.963782,-28.494190,-6.928647,1,2.151264,1,2.000000,0.119438
165,74,25.592504,-26.491025,-1.570796,1,3.334466,0,1.000000,0.000000
166,2,14.796076,30.356633,-6.712540,1,0.075105,0,4.000000,1.234524
166,3,31.021585,-28.191799,-7.645572,1,0.068651,0,3.000000,1.975937
166,7,40.130984,-9.221783,-0.925893,1,0.043827,0,15.000000,1.253313
166,69,23.879487,-28.075222,-6.283185,1,1.734983,1,1.000000,0.119438
166,74,26.083210,-26.318455,-1.570796,1,1.195641,0,1.000000,0.000000
167,2,14.768509,30.366841,-6.667585,1,0.074683,0,4.000000,1.086208
167,7,40.238507,-9.128769,-1.686483,1,0.121189,0,2.000000,0.178394
167,69,23.857065,-27.739248,-6.283185,1,1.562831,1,1.000000,0.119438
167,74,26.577509,-26.314762,-1.570796,1,0.524969,0,1.000000,0.000000
167,3,31.020882,-28.184970,-7.645572,0,0.068651,0,3.000000,1.975937
168,2,14.772267,30.359643,-6.886813,1,0.058534,0,4.000000,0.675316
168,3,31.038841,-28.386958,-7.746201,1,0.158707,0,6.000000,2.646536
168,7,40.208255,-9.145702,3.841851,1,0.069451,0,16.000000,1.351431
168,69,24.728761,-27.392874,-6.205659,1,1.722537,0,2.000000,0.117425
169,2,14.808296,30.465673,-6.283185,1,0.171483,0,1.000000,0.675316
169,3,31.085189,-28.727629,-8.451392,1,0.511770,0,4.000000,0.403656
169,7,40.179423,-9.181453,-2.473740,1,0.014642,0,14.000000,1.240757
169,69,24.878209,-27.245120,-5.888269,1,0.430291,0,5.000000,0.117425
170,2,14.793258,30.439976,-6.803382,1,0.122116,0,4.000000,0.525982
170,7,40.184698,-9.174642,-2.414387,1,0.020456,0,17.000000,1.198652
170,69,26.882137,-27.045148,-6.283185,1,1.014141,0,11.000000,9.157636
170,3,31.091360,-28.778433,-8.451392,0,0.511770,0,4.000000,0.403656
171,2,14.827138,30.445087,-6.283185,1,0.124595,0,1.000000,0.525982
171,3,31.042800,-28.565266,-7.638503,1,0.428102,0,2.000000,0.403656
171,7,40.189562,-9.166076,-2.538183,1,0.027688,0,19.000000,1.310593
171,69,27.175190,-27.059967,-6.233167,1,1.196611,0,2.000000,1.730333
171,77,10.650840,27.861191,-1.570796,1,0.000000,0,1.000000,0.000000
171,79,24.143080,-27.045364,-0.912612,1,0.000000,0,2.000000,0.111513
171,80,15.441480,34.283138,-1.570796,1,0.000000,0,1.000000,0.000000
172,2,14.946758,30.167006,-6.283185,1,0.272981,0,1.000000,0.525982
172,3,31.000242,-27.736966,-1.570796,1,0.325235,0,1.000000,0.403656
172,7,40.159861,-9.185460,-2.480991,1,0.015116,0,17.000000,1.266537
172,77,10.624068,27.791151,-1.570796,1,0.062044,0,1.000000,0.000000
172,79,24.309538,-26.967601,-1.084179,1,0.152024,0,4.000000,0.692942
172,69,27.283658,-27.110498,-6.233167,0,1.196611,0,2.000000,1.730333
172,80,15.441480,34.283138,-1.570796,0,0.000000,0,1.000000,0.000000
173,2,14.968989,30.213841,-6.283185,1,0.225669,0,1.000000,0.525982
173,3,30.994838,-27.789235,-1.570796,1,0.179094,0,1.000000,0.403656
173,7,40.133408,-9.204910,-2.516532,1,0.049961,0,16.000000,1.342373
173,69,27.270086,-26.546453,-6.283185,1,1.176857,0,1.000000,1.730333
173,79,24.283974,-26.935992,-1.248976,1,0.129822,0,5.000000,0.469032
173,80,14.440103,34.278838,-1.570796,1,1.334349,0,1.000000,0.000000
173,81,7.248837,-14.963729,-2.083829,1,0.000000,0,50.000000,2.716397
173,82,23.987671,-30.726810,-1.570796,1,0.000000,0,1.000000,0.000000
173,77,10.621852,27.785356,-1.570796,0,0.062044,0,1.000000,0.000000
174,2,14.985673,30.254190,-6.283185,1,0.195221,0,1.000000,0.525982
174,7,40.112276,-9.219978,-2.474759,1,0.073350,0,14.000000,1.169842
174,80,13.223289,34.240690,-1.857698,1,2.741234,0,2.000000,0.111873
174,81,7.311518,-14.995607,-1.963419,1,0.058188,0,82.000000,3.271313
174,82,24.992511,-29.638574,-7.811446,1,1.225617,0,10.000000,8.837881
174,3,30.994464,-27.771330,-1.570796,0,0.179094,0,1.000000,0.403656
174,79,24.289307,-26.924156,-1.248976,0,0.129822,0,5.000000,0.469032
174,69,27.351679,-26.461645,-6.283185,0,1.176857,0,1.000000,1.730333
174,77,10.619637,27.779560,-1.570796,0,0.062044,0,1.000000,0.000000
175,2,14.939191,30.241758,-6.911970,1,0.134294,0,5.000000,0.521141
175,3,31.034104,-28.208674,-7.709318,1,0.787766,0,2.000000,1.629929
175,7,40.077124,-9.244066,-2.481796,1,0.112730,0,14.000000,1.269196
175,79,24.159865,-26.981721,-1.570796,1,0.289584,0,1.000000,0.469032
175,81,7.384443,-15.181294,-1.925294,1,0.463259,0,201.000000,4.122117
175,82,24.506301,-30.014620,-1.570796,1,0.402856,0,1.000000,8.837881
175,69,27.433272,-26.376836,-6.283185,0,1.176857,0,1.000000,1.730333
175,77,10.617422,27.773765,-1.570796,0,0.062044,0,1.000000,0.000000
175,80,12.949236,34.234467,-1.857698,0,2.741234,0,2.000000,0.111873
176,2,14.942790,30.408585,-6.159342,1,0.154653,0,4.000000,1.101892
176,7,40.097056,-9.235480,-2.551928,1,0.076525,0,14.000000,1.291334
176,69,26.777272,-27.569632,-6.272967,1,1.469108,0,13.000000,9.081820
176,81,7.518509,-15.423529,-1.890189,1,1.100839,0,257.000000,4.044133
176,3,31.042191,-28.287034,-7.709318,0,0.787766,0,2.000000,1.629929
176,77,10.615207,27.767969,-1.570796,0,0.062044,0,1.000000,0.000000
176,79,24.131443,-26.987266,-1.570796,0,0.289584,0,1.000000,0.469032
176,80,12.675184,34.228244,-1.857698,0,2.741234,1,2.000000,0.111873
177,2,14.933853,30.535236,-6.426264,1,0.258149,0,4.000000,1.726870
177,3,30.996445,-28.115997,-1.570796,1,0.335985,0,1.000000,1.629929
177,7,40.104194,-9.224063,3.724625,1,0.054101,0,18.000000,1.270586
177,69,27.044600,-27.794076,-6.283185,1,1.528619,0,1.000000,9.081820
177,77,10.606643,27.745569,-1.570796,1,0.090703,0,1.000000,0.000000
177,79,24.236115,-26.998722,-1.100530,1,0.069873,0,3.000000,0.461158
177,80,12.428019,34.264523,-1.997475,1,2.685346,1,2.000000,0.112242
177,81,7.799794,-15.850007,-1.771952,1,2.199787,0,284.000000,2.824983
178,2,14.925002,30.646793,-6.426264,1,0.348175,0,4.000000,1.726870
178,3,30.974225,-28.036707,-1.570796,1,0.156881,0,1.000000,1.629929
178,7,40.111077,-9.213494,-2.558560,1,0.035709,0,18.000000,1.270586
178,69,27.182605,-27.923217,-6.283185,1,1.511170,0,1.000000,9.081820
178,77,10.604376,27.739638,-1.570796,1,0.086513,0,1.000000,0.000000
178,79,24.278331,-27.004259,-1.100530,1,0.088921,0,3.000000,0.461158
178,80,12.301007,34.276097,-1.997475,1,2.408396,1,2.000000,0.112242
178,81,7.992409,-16.139417,-1.771952,1,2.519285,0,284.000000,2.824983
179,2,14.924360,30.879068,-6.802698,1,0.566750,0,3.000000,0.109153
179,3,30.968226,-27.996020,-1.570796,1,0.081084,0,1.000000,1.629929
179,7,40.058764,-9.251659,-8.129326,1,0.103451,0,9.000000,0.377000
179,79,24.184681,-27.008317,-1.570796,1,0.122001,0,1.000000,0.461158
179,81,8.230913,-16.504202,-1.828607,1,2.930798,1,321.000000,2.761860
179,77,10.601286,27.731557,-1.570796,0,0.086513,0,1.000000,0.000000
179,69,27.206627,-28.072412,-6.283185,0,1.511170,0,1.000000,9.081820
180,2,14.890053,30.801513,-0.822972,1,0.414495,0,3.000000,0.552111
180,3,31.038859,-28.474596,-7.738178,1,0.756098,0,6.000000,2.087288
180,7,40.067735,-9.243365,-2.467174,1,0.078536,0,19.000000,1.373863
180,77,10.674667,27.678580,-7.288887,1,0.164189,0,2.000000,0.444113
180,79,24.300662,-28.164429,-13.334548,1,0.530930,0,4.000000,0.647755
180,81,8.509941,-16.898823,-1.622610,1,3.310611,1,317.000000,2.652195
180,69,27.230650,-28.221607,-6.283185,0,1.511170,0,1.000000,9.081820
181,2,14.871191,30.857303,-6.393788,1,0.430635,0,6.000000,1.557789
181,3,31.082476,-28.717075,-7.737103,1,0.992451,0,5.000000,1.716402
181,7,40.083372,-9.233446,3.701596,1,0.049116,0,18.000000,1.336740
181,77,10.655842,27.704724,-1.570796,1,0.098113,0,1.000000,0.444113
181,79,24.178841,-27.814522,-6.283185,1,0.115824,0,3.000000,0.349133
181,69,27.254673,-28.370803,-6.283185,0,1.511170,0,1.000000,9.081820
181,81,8.691738,-17.175502,-1.622610,0,3.310611,1,317.000000,2.652195
182,2,14.901179,30.753970,-5.960607,1,0.267720,0,3.000000,1.869158
182,3,31.123282,-28.864502,-7.615190,1,1.061831,0,3.000000,1.776730
182,7,40.070164,-9.251083,-2.548925,1,0.066895,0,14.000000,1.257332
182,69,27.322183,-28.162972,-6.283185,1,1.119340,0,1.000000,9.081820
182,77,10.626729,27.673346,-1.570796,1,0.119043,0,1.000000,0.444113
182,79,24.126372,-27.419215,-6.283185,1,0.326991,0,1.000000,0.349133
182,81,9.814930,-18.260136,-1.570796,1,5.249529,1,1.000000,2.652195
183,2,14.869151,30.615214,-5.652038,1,0.083534,0,6.000000,1.457769
183,7,40.105124,-9.229898,-2.521200,1,0.015109,0,19.000000,1.360098
183,79,24.178394,-27.479663,-6.282104,1,0.144067,0,6.000000,2.128384
183,81,10.506235,-18.935298,-1.979879,1,5.887550,1,2.000000,0.114542
183,69,27.351210,-28.271076,-6.283185,0,1.119340,0,1.000000,9.081820
183,77,10.626423,27.661445,-1.570796,0,0.119043,0,1.000000,0.444113
183,3,31.138396,-28.969604,-7.615190,0,1.061831,0,3.000000,1.776730
184,2,14.856834,30.566668,-6.070120,1,0.033758,0,10.000000,2.178631
184,7,40.098034,-9.232987,-2.449861,1,0.021064,0,16.000000,1.270884
184,69,27.162423,-28.027419,-6.283185,1,0.408842,0,7.000000,8.562813
184,77,10.635502,27.727636,-1.570796,1,0.023630,0,1.000000,0.444113
184,81,10.634808,-19.298820,3.653544,1,5.579154,1,250.000000,1.670223
184,3,31.153510,-29.074706,-7.615190,0,1.061831,0,3.000000,1.776730
185,2,14.819617,30.493857,-5.597438,1,0.092981,0,4.000000,0.440632
185,3,31.083965,-28.690510,-1.570796,1,0.499705,0,1.000000,1.776730
185,7,40.131099,-9.205993,-2.440879,1,0.029101,0,15.000000,1.207047
185,69,24.850423,-27.921054,-6.929227,1,1.109329,0,2.000000,8.562813
185,81,10.804793,-20.200604,-2.710736,1,5.926187,1,2.000000,0.411804
185,77,10.636361,27.725435,-1.570796,0,0.023630,0,1.000000,0.444113
186,2,14.893908,30.412329,-4.966696,1,0.150548,0,6.000000,1.728832
186,3,31.111434,-28.864129,-7.638805,1,0.636255,0,6.000000,1.997189
186,7,40.150748,-9.196971,-2.490963,1,0.049768,0,16.000000,1.340212
186,69,24.430981,-27.732438,-0.916414,1,1.064183,0,3.000000,0.117084
186,77,10.769624,27.554873,-1.570796,1,0.266789,0,1.000000,0.444113
186,81,11.131936,-20.694743,-2.710736,0,5.926187,1,2.000000,0.411804
187,2,14.831808,30.337232,-5.022191,1,0.221230,0,3.000000,0.053963
187,3,31.095770,-28.415268,-7.952735,1,0.103853,0,2.000000,1.549900
187,7,40.109629,-9.228148,-8.543087,1,0.014721,0,13.000000,1.008316
187,69,25.180323,-27.385910,-1.446205,1,0.789485,0,5.000000,0.117084
187,81,11.233415,-21.540151,-3.141593,1,6.136402,1,1.000000,0.411804
188,2,14.793946,30.307976,-5.429808,1,0.240061,0,5.000000,0.581661
188,7,40.125666,-9.210732,-2.473825,1,0.013827,0,15.000000,1.191456
188,69,25.922734,-27.510530,-7.770549,1,1.543819,0,9.000000,8.599323
