frame,tid,cls,cx,cy,yaw,vx,vy,heading,hit,speed,moving,score,length,width,is_vehicle
93,34,Car,24.402892,-26.537315,-6.283185,-0.009831,0.999606,1.580631,1,0.999654,0,1.000000,0.119368,0.055920,0
93,37,Car,12.385859,34.367553,-1.892660,-0.058426,0.217121,1.833665,1,0.224845,0,2.000000,0.111812,4.382410,0
93,4,Car,31.006899,-28.170069,-3.141593,-0.074119,0.465239,1.728782,0,0.471106,0,1.000000,1.960522,0.139339,0
93,41,Truck,27.162129,-27.922189,-3.141593,0.220431,0.209683,0.760415,0,0.304232,0,1.000000,8.764994,0.748648,1
94,3,Car,14.815651,30.352620,-3.527814,0.023154,-0.148124,-1.415737,1,0.149923,0,4.000000,1.161304,0.101187,0
94,4,Car,30.995377,-28.067992,-3.141593,-0.078447,0.523744,1.719473,1,0.529586,0,1.000000,1.960522,0.139339,0
94,8,Car,40.193339,-9.163134,-0.925410,0.071828,0.065205,0.737101,1,0.097010,0,14.000000,1.220160,0.284208,0
94,23,Car,10.837636,27.516132,-1.570796,0.108979,-0.187877,-1.045173,1,0.217196,0,1.000000,0.492380,0.002718,0
94,34,Car,24.389168,-26.553499,-5.880982,-0.023589,0.874189,1.597774,1,0.874507,0,3.000000,0.707324,0.008682,0
94,37,Car,12.394728,34.364838,-2.134028,-0.043449,0.192252,1.793063,1,0.197100,0,2.000000,0.114544,4.382410,0
94,41,Car,27.233035,-27.350592,-3.020918,0.334504,1.495171,1.350698,1,1.532132,0,2.000000,1.874540,0.000002,0
95,3,Car,14.803705,30.312592,-3.858458,0.007235,-0.176272,-1.529777,1,0.176421,0,3.000000,0.558640,0.107456,0
95,4,Car,31.035009,-28.282361,-2.966920,-0.029105,0.246514,1.688318,1,0.248227,0,3.000000,1.913624,0.007887,0
95,8,Car,40.199810,-9.149011,-0.851152,0.071033,0.073692,0.803766,1,0.102353,0,18.000000,1.194012,0.249149,0
95,41,Car,27.236254,-26.650826,-3.141593,0.261529,2.823418,1.478431,1,2.835505,0,1.000000,1.874540,0.000002,0
95,34,Car,24.386810,-26.466080,-5.880982,-0.023589,0.874189,1.597774,0,0.874507,0,3.000000,0.707324,0.008682,0
95,37,Car,12.390383,34.384063,-2.134028,-0.043449,0.192252,1.793063,0,0.197100,0,2.000000,0.114544,4.382410,0
95,23,Car,10.848534,27.497344,-1.570796,0.108979,-0.187877,-1.045173,0,0.217196,0,1.000000,0.492380,0.002718,0
96,3,Car,14.805047,30.396150,-3.265138,0.007925,-0.063320,-1.446291,1,0.063814,0,9.000000,1.619898,0.318879,0
96,4,Car,31.006577,-28.164896,-3.141593,-0.055543,0.342664,1.731492,1,0.347137,0,1.000000,1.913624,0.007887,0
96,8,Car,40.213573,-9.147771,-0.924156,0.078467,0.066849,0.705620,1,0.103082,0,15.000000,1.298605,0.230619,0
96,34,Car,24.371126,-26.523413,-5.856650,-0.037721,0.720661,1.623091,1,0.721648,0,3.000000,0.699997,0.019966,0
96,37,Car,12.400582,34.372010,-1.927647,-0.028605,0.160328,1.747352,1,0.162860,0,2.000000,0.111899,4.382410,0
96,41,Car,27.275834,-26.634196,-3.079155,0.292854,2.203514,1.438668,1,2.222890,0,2.000000,1.750751,0.000002,0
96,42,Car,20.984333,11.761773,-2.886400,0.000000,0.000000,,1,0.000000,0,13.000000,0.742430,0.212429,0
96,23,Car,10.859432,27.478557,-1.570796,0.108979,-0.187877,-1.045173,0,0.217196,0,1.000000,0.492380,0.002718,0
97,3,Car,14.801269,30.385620,-3.593934,0.002823,-0.068006,-1.529310,1,0.068065,0,6.000000,0.801449,0.206915,0
97,4,Car,30.994452,-28.080168,-3.141593,-0.062375,0.395133,1.727363,1,0.400026,0,1.000000,1.913624,0.007887,0
97,8,Car,40.208156,-9.157195,-0.995018,0.063661,0.048867,0.654673,1,0.080254,0,20.000000,1.428331,0.676735,0
97,34,Car,24.293480,-26.590212,-6.283185,-0.115431,0.574587,1.769051,1,0.586067,0,1.000000,0.699997,0.019966,0
97,41,Car,27.334005,-27.046901,-3.221684,0.355614,0.828063,1.165160,1,0.901193,0,2.000000,0.159111,0.000002,0
97,23,Car,10.870330,27.459769,-1.570796,0.108979,-0.187877,-1.045173,0,0.217196,0,1.000000,0.492380,0.002718,0
97,42,Car,20.984333,11.761773,-2.886400,0.000000,0.000000,,0,0.000000,0,13.000000,0.742430,0.212429,0
98,3,Car,14.788287,30.388735,-3.463226,-0.011984,-0.056937,-1.778248,1,0.058185,0,8.000000,1.100372,0.313976,0
98,4,Car,31.011770,-28.162613,-2.943288,-0.037684,0.267296,1.710857,1,0.269939,0,3.000000,1.976868,0.007549,0
98,8,Car,40.192971,-9.159550,-0.903068,0.039604,0.040783,0.800075,1,0.056848,0,19.000000,1.392046,0.257374,0
98,23,Car,10.884235,27.461157,-1.570796,0.111508,-0.170908,-0.992706,1,0.204068,0,1.000000,0.492380,0.002718,0
98,34,Car,24.216219,-26.630085,-6.283185,-0.184510,0.472276,1.943246,1,0.507039,0,1.000000,0.699997,0.019966,0
98,41,Car,27.333195,-26.961270,-3.012628,0.283073,0.833696,1.243470,1,0.880443,0,2.000000,1.894835,0.000002,0
98,42,Car,21.148692,11.198503,-3.141593,0.218340,-0.748267,-1.286884,1,0.779472,0,1.000000,0.742430,0.212429,0
99,3,Car,14.800894,30.277962,-4.063080,0.003426,-0.174237,-1.551134,1,0.174270,0,4.000000,1.765055,0.311777,0
99,8,Car,40.185962,-9.155741,-0.891343,0.027359,0.040483,0.976489,1,0.048861,0,18.000000,1.256374,0.310944,0
99,23,Car,10.854385,27.520418,-7.125628,0.076753,-0.106188,-0.944928,1,0.131023,0,2.000000,0.399749,0.002718,0
99,34,Car,24.173948,-26.689367,-6.283185,-0.209657,0.359833,2.098360,1,0.416457,0,1.000000,0.699997,0.019966,0
99,41,Car,27.309618,-26.886514,-2.962783,0.188293,0.817961,1.344540,1,0.839353,0,2.000000,2.022560,0.000002,0
99,43,Car,16.446339,10.624275,-1.837076,0.000000,0.000000,,1,0.000000,0,2.000000,1.290584,1.900000,0
99,4,Car,31.008001,-28.135883,-2.943288,-0.037684,0.267296,1.710857,0,0.269939,0,3.000000,1.976868,0.007549,0
100,3,Car,14.812208,30.179993,-4.063080,0.015674,-0.264148,-1.511529,1,0.264613,0,4.000000,1.765055,0.311777,0
100,8,Car,40.179378,-9.152718,-0.891343,0.016955,0.039338,1.163845,1,0.042836,0,18.000000,1.256374,0.310944,0
100,23,Car,10.836360,27.556629,-7.125628,0.054337,-0.065343,-0.877100,1,0.084984,0,2.000000,0.399749,0.002718,0
100,34,Car,24.139370,-26.741928,-6.283185,-0.224133,0.265673,2.271588,1,0.347588,0,1.000000,0.699997,0.019966,0
100,41,Car,27.290863,-26.837583,-2.962783,0.125167,0.762762,1.408149,1,0.772963,0,2.000000,2.022560,0.000002,0
100,43,Car,16.446339,10.624275,-1.837076,0.000000,0.000000,,1,0.000000,0,2.000000,1.290584,1.900000,0
100,4,Car,31.004233,-28.109154,-2.943288,-0.037684,0.267296,1.710857,0,0.269939,0,3.000000,1.976868,0.007549,0
101,3,Car,14.801402,30.187497,-3.662558,0.001862,-0.226285,-1.562568,1,0.226293,0,7.000000,0.854176,0.218731,0
101,4,Car,30.991096,-28.030336,-3.141593,-0.047247,0.320463,1.717175,1,0.323927,0,1.000000,1.976868,0.007549,0
101,8,Car,40.184179,-9.162930,-0.847258,0.020422,0.023547,0.856369,1,0.031169,0,18.000000,1.244186,0.744247,0
101,41,Car,27.342103,-27.132249,-3.141593,0.185369,0.186071,0.787288,1,0.262648,0,1.000000,2.022560,0.000002,0
101,23,Car,10.841794,27.550095,-7.125628,0.054337,-0.065343,-0.877100,0,0.084984,0,2.000000,0.399749,0.002718,0
101,34,Car,24.116956,-26.715361,-6.283185,-0.224133,0.265673,2.271588,0,0.347588,0,1.000000,0.699997,0.019966,0
102,3,Car,14.841674,30.234696,-3.991358,0.046609,-0.148338,-1.266358,1,0.155488,0,12.000000,0.938675,0.733168,0
102,4,Car,31.030579,-28.203586,-3.021006,-0.002580,0.113035,1.593616,1,0.113065,0,5.000000,2.983818,0.235102,1
102,8,Car,40.180669,-9.169006,-0.881833,0.014224,0.014137,0.782304,1,0.020054,0,18.000000,1.241970,0.526382,0
102,23,Car,10.851398,27.507168,-1.570796,0.058175,-0.098830,-1.038774,1,0.114681,0,1.000000,0.399749,0.002718,0
102,34,Car,24.178346,-26.753394,-5.962762,-0.135419,0.197287,2.172341,1,0.239291,0,2.000000,0.732101,0.019966,0
102,41,Car,27.326288,-27.057920,-3.022807,0.135534,0.266906,1.100932,1,0.299346,0,2.000000,1.868576,0.000002,0
103,3,Car,14.824732,30.287690,-3.356870,0.022494,-0.072622,-1.270431,1,0.076026,0,8.000000,1.656120,0.387506,0
103,4,Car,31.105024,-28.610308,-3.719462,0.072979,-0.309781,-1.339433,1,0.318262,0,2.000000,0.135214,0.235102,0
103,8,Car,40.187268,-9.172556,-0.857033,0.020002,0.008595,0.405864,1,0.021771,0,15.000000,1.223225,0.564636,0
103,23,Car,10.888359,27.488937,-1.570796,0.087577,-0.106712,-0.883565,1,0.138048,0,1.000000,0.399749,0.002718,0
103,41,Car,27.329955,-27.018972,-2.971707,0.122035,0.283642,1.164493,1,0.308780,0,2.000000,2.003727,0.000002,0
103,44,Car,23.937960,-30.663139,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
103,34,Car,24.164804,-26.733666,-5.962762,-0.135419,0.197287,2.172341,0,0.239291,0,2.000000,0.732101,0.019966,0
104,3,Car,14.829258,30.312815,-2.874810,0.025036,-0.036468,-0.969182,1,0.044235,0,11.000000,2.909004,1.066727,1
104,4,Car,31.097904,-28.772563,-3.075336,0.058270,-0.443706,-1.440217,1,0.447516,0,3.000000,2.149452,0.303417,0
104,8,Car,40.176001,-9.177747,-0.830895,0.005192,0.001841,0.340738,1,0.005509,0,18.000000,1.209711,0.633926,0
104,34,Car,24.199800,-26.777318,0.473398,-0.085325,0.131873,2.145075,1,0.157069,0,3.000000,0.692436,0.000519,0
104,41,Car,27.382755,-27.262588,-3.141593,0.174664,-0.068947,-0.375962,1,0.187780,0,1.000000,2.003727,0.000002,0
104,23,Car,10.897117,27.478266,-1.570796,0.087577,-0.106712,-0.883565,0,0.138048,0,1.000000,0.399749,0.002718,0
104,44,Car,23.937960,-30.663139,-1.570796,0.000000,0.000000,,0,0.000000,0,1.000000,0.000000,1.900000,0
105,3,Car,14.805953,30.299495,-3.512512,-0.003775,-0.047266,-1.650490,1,0.047417,0,7.000000,1.170338,0.251816,0
105,4,Car,31.074747,-28.616830,-3.141593,0.028319,-0.236924,-1.451832,1,0.238610,0,1.000000,2.149452,0.303417,0
105,8,Car,40.152789,-9.208274,-0.913403,-0.021299,-0.032441,-2.151745,1,0.038808,0,15.000000,1.243786,0.483732,0
105,23,Car,10.832125,27.566023,-1.570796,0.015424,-0.010414,-0.593845,1,0.018610,0,1.000000,0.399749,0.002718,0
105,34,Car,24.223103,-26.798276,-5.994368,-0.052724,0.096909,2.069070,1,0.110323,0,7.000000,0.736327,0.091579,0
105,44,Car,23.977953,-30.714370,-1.570796,0.053128,-0.068056,-0.907964,1,0.086338,0,1.000000,0.000000,1.900000,0
105,41,Car,27.400222,-27.269483,-3.141593,0.174664,-0.068947,-0.375962,0,0.187780,0,1.000000,2.003727,0.000002,0
106,3,Car,14.790482,30.331746,-3.352426,-0.020623,-0.005989,-2.858979,1,0.021475,0,8.000000,1.307613,0.215686,0
106,4,Car,31.052161,-28.373392,-3.102682,0.001666,0.043187,1.532238,1,0.043219,0,4.000000,0.856493,0.086739,0
106,8,Car,40.155697,-9.200520,-0.970178,-0.015674,-0.020164,-2.231567,1,0.025540,0,18.000000,1.253349,0.283422,0
106,34,Car,24.287456,-26.827313,-6.075749,0.018686,0.057187,1.254972,1,0.060162,0,2.000000,0.907146,0.091579,0
106,45,Car,12.443525,34.291950,-1.849119,0.000000,0.000000,,1,0.000000,0,2.000000,0.112187,1.900000,0
106,41,Car,27.417688,-27.276377,-3.141593,0.174664,-0.068947,-0.375962,0,0.187780,0,1.000000,2.003727,0.000002,0
106,44,Car,23.983266,-30.721175,-1.570796,0.053128,-0.068056,-0.907964,0,0.086338,0,1.000000,0.000000,1.900000,0
107,3,Car,14.826270,30.427093,-3.169796,0.021629,0.101115,1.360068,1,0.103402,0,2.000000,0.734791,0.000001,0
107,8,Car,40.152838,-9.201591,-0.914560,-0.017116,-0.019109,-2.301234,1,0.025653,0,17.000000,1.367069,0.244884,0
107,34,Car,24.295956,-26.838297,-5.935866,0.025542,0.039921,1.001624,1,0.047393,0,5.000000,0.599711,0.015484,0
107,4,Car,31.052328,-28.369073,-3.102682,0.001666,0.043187,1.532238,0,0.043219,0,4.000000,0.856493,0.086739,0
107,41,Car,27.435155,-27.283272,-3.141593,0.174664,-0.068947,-0.375962,0,0.187780,0,1.000000,2.003727,0.000002,0
107,44,Car,23.988579,-30.727981,-1.570796,0.053128,-0.068056,-0.907964,0,0.086338,0,1.000000,0.000000,1.900000,0
107,45,Car,12.443525,34.291950,-1.849119,0.000000,0.000000,,0,0.000000,0,2.000000,0.112187,1.900000,0
108,3,Car,14.806916,30.451433,-3.275798,-0.002391,0.116998,1.591228,1,0.117022,0,9.000000,1.166967,0.328959,0
108,4,Car,31.057894,-28.456158,-2.970107,0.007358,-0.053163,-1.433262,1,0.053670,0,5.000000,2.004734,0.123358,0
108,8,Car,40.145416,-9.197482,-0.969855,-0.023491,-0.012389,-2.656275,1,0.026558,0,18.000000,1.299442,0.416058,0
108,34,Car,24.358470,-26.844986,-6.061836,0.088228,0.028754,0.315046,1,0.092795,0,3.000000,0.886684,0.048651,0
108,41,Car,27.378835,-26.426192,-3.141593,0.098078,0.827816,1.452868,1,0.833606,0,1.000000,2.003727,0.000002,0
108,44,Car,23.931574,-30.658434,-7.392945,-0.068010,0.080366,2.273111,1,0.105281,0,2.000000,0.030708,0.000001,0
108,45,Car,12.442165,34.288196,-1.814398,-0.001807,-0.004987,-1.918388,1,0.005305,0,2.000000,0.112512,1.900000,0
109,3,Car,14.787264,30.445475,-3.525640,-0.024061,0.097287,1.813254,1,0.100218,0,8.000000,1.158649,0.327270,0
109,4,Car,31.033626,-28.327830,-3.141593,-0.018961,0.087515,1.784162,1,0.089545,0,1.000000,2.004734,0.123358,0
109,8,Car,40.138390,-9.203804,-0.896136,-0.028711,-0.018064,-2.580014,1,0.033921,0,17.000000,2.982141,0.358204,1
109,34,Car,24.320462,-26.886873,-6.290695,0.038646,-0.018639,-0.449383,1,0.042905,0,2.000000,0.138414,0.048651,0
109,41,Car,27.321296,-26.245366,-3.141593,0.030737,0.925851,1.537610,1,0.926361,0,1.000000,2.003727,0.000002,0
109,44,Car,23.932363,-30.658021,-1.570796,-0.053633,0.065925,2.253743,1,0.084985,0,1.000000,0.030708,0.000001,0
109,46,Car,17.126190,-2.484459,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
109,45,Car,12.441984,34.287697,-1.814398,-0.001807,-0.004987,-1.918388,0,0.005305,0,2.000000,0.112512,1.900000,0
110,3,Car,14.814578,30.407567,-2.831817,0.009115,0.044110,1.367021,1,0.045042,0,4.000000,2.757170,0.667311,1
110,4,Car,31.010784,-28.219938,-3.141593,-0.041095,0.192276,1.781358,1,0.196618,0,1.000000,2.004734,0.123358,0
110,8,Car,40.139838,-9.201736,-0.818110,-0.023890,-0.013738,-2.619702,1,0.027558,0,3.000000,1.240856,0.008373,0
110,44,Car,23.918527,-30.639590,-1.570796,-0.069321,0.087847,2.238863,1,0.111905,0,1.000000,0.030708,0.000001,0
110,46,Car,17.759461,-2.461382,-1.043292,0.523998,0.019095,0.036425,1,0.524346,0,72.000000,3.424975,1.142007,1
110,34,Car,24.324327,-26.888736,-6.290695,0.038646,-0.018639,-0.449383,0,0.042905,0,2.000000,0.138414,0.048651,0
110,45,Car,12.441804,34.287198,-1.814398,-0.001807,-0.004987,-1.918388,0,0.005305,0,2.000000,0.112512,1.900000,0
110,41,Car,27.324369,-26.152781,-3.141593,0.030737,0.925851,1.537610,0,0.926361,0,1.000000,2.003727,0.000002,0
111,3,Car,14.790315,30.404927,-2.057748,-0.018987,0.036240,2.053402,1,0.040913,0,5.000000,0.947784,0.110713,0
111,4,Car,30.997760,-27.916673,-3.141593,-0.050581,0.494510,1.672727,1,0.497090,0,1.000000,2.004734,0.123358,0
111,8,Car,40.127946,-9.205209,-0.975295,-0.034499,-0.016081,-2.705396,1,0.038063,0,17.000000,1.414093,0.297457,0
111,34,Car,24.264057,-26.927590,-6.283185,-0.029363,-0.057863,-2.040399,1,0.064887,0,1.000000,0.138414,0.048651,0
111,46,Car,18.259747,-2.583903,-0.260135,1.485108,-0.247918,-0.165410,1,1.505659,0,187.000000,1.993747,1.154247,1
111,44,Car,23.911595,-30.630805,-1.570796,-0.069321,0.087847,2.238863,0,0.111905,0,1.000000,0.030708,0.000001,0
111,45,Car,12.441623,34.286700,-1.814398,-0.001807,-0.004987,-1.918388,0,0.005305,0,2.000000,0.112512,1.900000,0
111,41,Car,27.327443,-26.060196,-3.141593,0.030737,0.925851,1.537610,0,0.926361,0,1.000000,2.003727,0.000002,0
112,3,Car,14.780471,30.425363,-8.226039,-0.027856,0.055007,2.039561,1,0.061658,0,5.000000,1.023968,0.190254,0
112,4,Car,31.053949,-28.250582,-3.429472,0.015140,0.083149,1.390685,1,0.084516,0,2.000000,0.445473,0.123358,0
112,8,Car,40.114255,-9.219775,-0.878458,-0.045930,-0.030547,-2.554695,1,0.055161,0,18.000000,1.249847,0.690166,0
112,44,Car,24.065415,-29.714154,-7.767151,0.193030,1.569505,1.448423,1,1.581330,0,4.000000,2.210661,0.272558,0
112,45,Car,12.441442,34.286201,-1.814398,-0.001807,-0.004987,-1.918388,0,0.005305,0,2.000000,0.112512,1.900000,0
112,41,Car,27.330517,-25.967610,-3.141593,0.030737,0.925851,1.537610,0,0.926361,0,1.000000,2.003727,0.000002,0
113,3,Car,14.770733,30.402616,-2.392163,-0.035617,0.023474,2.558871,1,0.042656,0,3.000000,0.576927,0.101898,0
113,4,Car,31.071606,-28.329742,-2.898137,0.032613,-0.011528,-0.339779,1,0.034590,0,2.000000,1.626999,0.000002,0
113,8,Car,40.134509,-9.235881,-0.797471,-0.018194,-0.045116,-1.954126,1,0.048646,0,18.000000,1.199064,0.928036,0
113,44,Car,24.215611,-28.082351,-7.853982,0.149201,1.008804,1.423962,1,1.019777,0,6.000000,2.518433,0.213686,1
113,45,Car,12.402536,34.179003,-1.927616,-0.060083,-0.165551,-1.918939,1,0.176117,0,2.000000,0.111472,1.900000,0
113,47,Car,10.977680,27.463011,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
113,48,Car,24.653259,-1.212365,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
113,49,Car,15.472050,34.351009,-1.570796,0.000000,0.000000,,1,0.000000,0,1.000000,0.000000,1.900000,0
113,41,Car,27.333590,-25.875025,-3.141593,0.030737,0.925851,1.537610,0,0.926361,0,1.000000,2.003727,0.000002,0
114,3,Car,14.783692,30.388739,-8.514518,-0.017175,0.005363,2.838938,1,0.017993,0,5.000000,1.193264,1.044362,0
114,4,Car,31.051428,-28.241492,3.141593,0.007038,0.086017,1.489159,1,0.086305,0,1.000000,1.626999,0.000002,0
114,8,Car,40.142905,-9.237506,-0.923806,-0.006791,-0.041893,-1.731491,1,0.042440,0,21.000000,1.349434,0.821207,0
114,41,Car,27.312339,-26.326850,-3.010241,0.009940,0.460387,1.549210,1,0.460495,0,2.000000,1.901287,0.000002,0
114,44,Car,24.264347,-27.996029,-7.911911,0.191088,0.990771,1.380268,1,1.009030,0,10.000000,2.460680,0.669127,0
114,45,Car,12.409785,34.198990,-1.971295,-0.040911,-0.112708,-1.918991,1,0.119903,0,2.000000,0.111884,1.900000,0
114,47,Car,10.971140,27.446647,-1.570796,-0.005412,-0.013540,-1.951024,1,0.014581,0,1.000000,0.000000,1.900000,0
114,48,Car,24.653259,-1.212365,-1.570796,0.000000,0.000000,,0,0.000000,0,1.000000,0.000000,1.900000,0
114,49,Car,15.472050,34.351009,-1.570796,0.000000,0.000000,,0,0.000000,0,1.000000,0.000000,1.900000,0
115,3,Car,14.749645,30.347736,-3.007027,-0.053264,-0.041007,-2.485488,1,0.067220,0,3.000000,0.354050,0.052410,0
115,8,Car,40.154225,-9.245266,-0.858641,0.006604,-0.045879,-1.427845,1,0.046352,0,19.000000,1.156328,0.960693,0
115,41,Car,27.253683,-26.184876,-3.141593,-0.040619,0.541701,1.645640,1,0.543221,0,1.000000,1.901287,0.000002,0
115,44,Car,24.281819,-27.712206,-7.809122,0.189114,1.213505,1.416199,1,1.228153,0,6.000000,2.143459,0.418249,0
115,48,Car,24.801630,-1.736601,-7.804220,0.197101,-0.696414,-1.294986,1,0.723769,0,102.000000,1.666961,0.779764,1
115,49,Car,15.463569,34.332175,-1.570796,-0.011267,-0.025020,-1.993902,1,0.027440,0,1.000000,0.000000,1.900000,0
115,50,Car,-17.790676,-6.040910,-1.845265,0.000000,0.000000,,1,0.000000,0,142.000000,2.412144,0.817986,1
115,4,Car,31.052132,-28.232891,3.141593,0.007038,0.086017,1.489159,0,0.086305,0,1.000000,1.626999,0.000002,0
115,45,Car,12.405694,34.187719,-1.971295,-0.040911,-0.112708,-1.918991,0,0.119903,0,2.000000,0.111884,1.900000,0
116,3,Car,14.735563,30.329631,3.813922,-0.063038,-0.056639,-2.409608,1,0.084746,0,3.000000,0.582329,0.147264,0
116,4,Car,31.018185,-28.133739,-3.141593,-0.030451,0.183984,1.734816,1,0.186487,0,1.000000,1.626999,0.000002,0
116,8,Car,40.167733,-9.296577,-0.726973,0.020946,-0.098036,-1.360307,1,0.100248,0,15.000000,0.971205,0.924244,0
116,44,Car,24.304509,-27.815931,-7.896895,0.193579,0.947557,1.369276,1,0.967128,0,6.000000,2.456800,0.591499,0
116,45,Car,12.410199,34.200144,-1.988858,-0.029253,-0.080573,-1.919057,1,0.085719,0,2.000000,0.111972,1.900000,0
116,49,Car,15.453673,34.310202,-1.570796,-0.029841,-0.066262,-1.993936,1,0.072672,0,1.000000,0.000000,1.900000,0
116,50,Car,-16.741155,-5.892526,-1.645820,0.868423,0.122780,0.140452,1,0.877060,0,48.000000,2.135969,0.347041,1
116,51,Car,-21.777771,-6.427643,-1.808372,0.000000,0.000000,,1,0.000000,0,12.000000,1.202454,1.018237,0
116,41,Car,27.249621,-26.130705,-3.141593,-0.040619,0.541701,1.645640,0,0.543221,0,1.000000,1.901287,0.000002,0
117,3,Car,14.722149,30.326149,-8.310115,-0.070974,-0.054204,-2.489375,1,0.089305,0,4.000000,0.873055,0.004974,0
117,4,Car,31.008853,-28.070281,-3.141593,-0.037201,0.232367,1.729547,1,0.235326,0,1.000000,1.626999,0.000002,0
117,8,Car,40.172349,-9.296950,-0.823807,0.023760,-0.087509,-1.305674,1,0.090677,0,17.000000,1.245245,0.689438,0
117,41,Car,27.234578,-26.348642,-3.001709,-0.050071,0.307481,1.732221,1,0.311531,0,2.000000,1.917479,0.000002,0
117,44,Car,24.322481,-27.551035,-1.299792,0.191966,1.145534,1.404762,1,1.161507,0,5.000000,0.364571,0.058170,0
117,50,Car,-15.900236,-5.752342,-1.461677,2.486582,0.397251,0.158419,1,2.518114,0,3.000000,1.391336,0.027717,0
117,51,Car,-19.986543,-6.252724,-1.455998,1.482146,0.144737,0.097345,1,1.489196,0,66.000000,5.297535,0.822869,1
117,45,Car,12.407274,34.192086,-1.988858,-0.029253,-0.080573,-1.919057,0,0.085719,0,2.000000,0.111972,1.900000,0
118,3,Car,14.707643,30.317250,-8.292590,-0.079245,-0.058088,-2.509053,1,0.098255,0,5.000000,1.003174,0.204022,0
118,4,Car,31.014923,-28.133644,-3.001096,-0.026709,0.139550,1.759902,1,0.142083,0,7.000000,2.655598,0.194557,1
118,8,Car,40.187642,-9.313364,-0.879442,0.038180,-0.096063,-1.192495,1,0.103372,0,19.000000,1.169193,0.881622,0
118,41,Car,27.229784,-26.486621,-2.998617,-0.049883,0.159150,1.874533,1,0.166785,0,2.000000,1.926546,0.000002,0
118,44,Car,24.266994,-27.331949,-1.570796,0.106083,1.265741,1.487181,1,1.270179,0,1.000000,0.364571,0.058170,0
118,45,Car,12.385967,34.206728,-1.570796,-0.052127,-0.052327,-2.354281,1,0.073860,0,1.000000,0.111972,1.900000,0
118,50,Car,-16.056329,-5.771348,-2.162370,1.366294,0.234694,0.170114,1,1.386305,0,33.000000,0.857690,0.301368,0
118,51,Car,-19.387530,-6.126082,-1.044856,2.449507,0.385437,0.156073,1,2.479646,0,9.000000,1.163776,0.355900,0
118,52,Car,-22.749990,-6.226765,-1.529036,0.000000,0.000000,,1,0.000000,0,12.000000,0.592205,0.158416,0
119,3,Car,14.714002,30.342238,-8.240165,-0.063300,-0.023709,-2.783216,1,0.067595,0,7.000000,1.160538,0.167955,0
119,4,Car,31.002538,-28.072512,-3.141593,-0.037142,0.190220,1.763629,1,0.193812,0,1.000000,2.655598,0.194557,1
119,8,Car,40.210239,-9.331861,-6.620926,0.059142,-0.105987,-1.061819,1,0.121372,0,20.000000,1.270717,0.953854,0
119,44,Car,24.225600,-27.164538,-1.570796,0.046826,1.312277,1.535129,1,1.313112,0,1.000000,0.364571,0.058170,0
119,50,Car,-16.009096,-5.730836,-1.498970,1.120641,0.281524,0.246123,1,1.155462,0,11.000000,2.136762,0.131674,0
